id,age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
1724,40,No,Rarely,369.0,Research & Development,8,Educación básica,Life Sciences,2,Female,92.0,Satisfecho,Junior,Manufacturing Director,Nada satisfecho,Married,6516.0,2,Yes,16,3,2,1,18,3,Satisfecho,1,0,0,0
1725,36,No,Rarely,506.0,Research & Development,29,Sin estudios,Medical,2,Male,91.0,Satisfecho,Becario,Laboratory Technician,Nada satisfecho,Divorced,3907.0,1,No,13,3,2,3,6,2,Muy satisfecho,6,2,1,2
1727,46,No,Rarely,717.0,Research & Development,13,Estudios universitarios,Unknown,3,Male,34.0,Satisfecho,Junior,Healthcare Representative,Insatisfecho,Single,5562.0,6,No,14,3,4,0,19,3,Satisfecho,10,7,0,9
1728,35,No,Rarely,1370.0,Research & Development,27,Estudios universitarios,Life Sciences,4,Male,49.0,Satisfecho,Junior,Manufacturing Director,Satisfecho,Married,6883.0,2,No,16,3,2,1,17,3,Satisfecho,7,7,0,3
1729,30,No,Rarely,793.0,Research & Development,16,Sin estudios,Life Sciences,2,Male,33.0,Satisfecho,Becario,Research Scientist,Muy satisfecho,Married,2862.0,1,No,12,3,2,1,10,2,Insatisfecho,10,0,0,8
1731,47,No,Non,543.0,Sales,2,Estudios universitarios,Marketing,3,Male,87.0,Satisfecho,Junior,Sales Executive,Unknown,Married,4978.0,7,No,11,3,4,1,4,3,Nada satisfecho,1,0,0,0
1732,46,No,Rarely,1277.0,Sales,2,FP/Bachiller,Life Sciences,3,Male,74.0,Satisfecho,Senior,Sales Executive,Muy satisfecho,Divorced,10368.0,4,Yes,12,3,2,1,13,5,Insatisfecho,10,6,0,3
1733,36,Yes,Rarely,1456.0,Sales,13,Postgrado,Marketing,2,Male,96.0,Insatisfecho,Junior,Sales Executive,Nada satisfecho,Divorced,6134.0,5,Yes,13,3,2,3,16,3,Satisfecho,2,2,2,2
1734,32,Yes,Rarely,964.0,Sales,1,Educación básica,Life Sciences,1,Male,34.0,Nada satisfecho,Junior,Sales Executive,Insatisfecho,Single,6735.0,6,No,15,3,2,0,10,2,Satisfecho,0,0,0,1
1735,23,No,Rarely,160.0,Research & Development,4,Sin estudios,Medical,3,Female,51.0,Satisfecho,Becario,Laboratory Technician,Insatisfecho,Single,3295.0,1,No,13,3,3,0,3,3,Nada satisfecho,3,2,1,2
1736,31,No,Frequently,163.0,Research & Development,24,Sin estudios,Technical Degree,4,Female,30.0,Satisfecho,Junior,Manufacturing Director,Muy satisfecho,Single,5238.0,2,No,20,4,4,0,9,3,Insatisfecho,5,4,1,4
1737,39,No,Non,792.0,Research & Development,1,FP/Bachiller,Life Sciences,4,Male,77.0,Satisfecho,Junior,Laboratory Technician,Muy satisfecho,Married,6472.0,1,Yes,15,3,4,1,9,2,Satisfecho,9,8,5,8
1739,32,No,Rarely,371.0,Sales,19,FP/Bachiller,Life Sciences,4,Male,80.0,Nada satisfecho,Senior,Sales Executive,Satisfecho,Married,9610.0,3,No,13,3,3,1,10,2,Nada satisfecho,4,3,0,2
1740,40,No,Rarely,611.0,Sales,7,Estudios universitarios,Medical,2,Male,88.0,Satisfecho,Director,Manager,Insatisfecho,Single,19833.0,1,No,14,3,2,0,21,3,Insatisfecho,21,8,12,8
1744,45,No,Rarely,176.0,Human Resources,4,FP/Bachiller,Life Sciences,3,Female,56.0,Nada satisfecho,Senior,Human Resources,Satisfecho,Married,9756.0,4,No,21,4,3,2,9,2,Muy satisfecho,5,0,0,3
1745,30,No,Frequently,1312.0,Research & Development,2,Estudios universitarios,Technical Degree,4,Female,78.0,Insatisfecho,Becario,Research Scientist,Nada satisfecho,Single,4968.0,0,No,16,3,4,0,10,2,Satisfecho,9,7,0,7
1746,24,No,Frequently,897.0,Human Resources,10,FP/Bachiller,Medical,1,Male,59.0,Satisfecho,Becario,Human Resources,Muy satisfecho,Married,2145.0,0,No,14,3,4,1,3,2,Satisfecho,2,2,2,1
1747,30,Yes,Frequently,600.0,Human Resources,8,FP/Bachiller,Human Resources,3,Female,66.0,Insatisfecho,Becario,Human Resources,Muy satisfecho,Divorced,2180.0,6,No,11,3,3,1,6,0,Insatisfecho,4,2,1,2
1749,31,No,Rarely,1003.0,Sales,5,FP/Bachiller,Technical Degree,1,Male,51.0,Satisfecho,Junior,Sales Executive,Satisfecho,Married,8346.0,1,No,19,3,3,1,6,3,Satisfecho,5,2,0,2
1751,27,No,Rarely,1054.0,Research & Development,8,FP/Bachiller,Medical,3,Female,67.0,Satisfecho,Becario,Research Scientist,Muy satisfecho,Single,3445.0,1,No,11,3,3,0,6,5,Insatisfecho,6,2,1,2
1752,29,Yes,Rarely,428.0,Sales,9,FP/Bachiller,Marketing,2,Female,52.0,Nada satisfecho,Becario,Sales Representative,Insatisfecho,Single,4907.0,1,No,13,3,3,0,2,3,Satisfecho,2,2,2,1
1753,29,No,Frequently,461.0,Research & Development,1,FP/Bachiller,Life Sciences,4,Male,70.0,Muy satisfecho,Junior,Healthcare Representative,Satisfecho,Single,6294.0,8,Yes,12,3,4,0,10,5,Muy satisfecho,3,2,0,2
1754,30,No,Rarely,979.0,Sales,15,Educación básica,Marketing,3,Male,94.0,Insatisfecho,Senior,Sales Executive,Nada satisfecho,Divorced,7140.0,2,No,11,3,1,1,12,2,Satisfecho,7,7,1,7
1755,34,No,Rarely,181.0,Research & Development,2,Estudios universitarios,Medical,4,Male,97.0,Muy satisfecho,Becario,Research Scientist,Muy satisfecho,Married,2932.0,0,Yes,14,3,1,3,6,3,Satisfecho,5,0,1,2
1756,33,No,Non,1283.0,Sales,2,FP/Bachiller,Marketing,4,Female,62.0,Satisfecho,Junior,Sales Executive,Insatisfecho,Single,5147.0,8,No,15,3,4,0,13,2,Insatisfecho,11,7,1,7
1757,49,No,Rarely,1313.0,Sales,11,Estudios universitarios,Marketing,4,Female,80.0,Satisfecho,Junior,Sales Executive,Muy satisfecho,Single,4507.0,3,No,12,3,3,0,8,1,Muy satisfecho,5,1,0,4
1758,33,Yes,Rarely,211.0,Sales,16,FP/Bachiller,Life Sciences,1,Female,74.0,Satisfecho,Senior,Sales Executive,Nada satisfecho,Single,8564.0,2,Yes,20,4,3,0,11,2,Insatisfecho,0,0,0,0
1760,38,No,Frequently,594.0,Research & Development,2,Educación básica,Medical,3,Female,75.0,Insatisfecho,Becario,Laboratory Technician,Insatisfecho,Married,2468.0,4,No,14,3,2,1,9,4,Insatisfecho,6,1,0,5
1761,31,Yes,Rarely,1079.0,Sales,16,Estudios universitarios,Marketing,1,Male,70.0,Satisfecho,Senior,Sales Executive,Satisfecho,Married,8161.0,2,No,13,3,1,3,10,2,Satisfecho,1,0,0,0
1762,29,No,Rarely,590.0,Research & Development,4,FP/Bachiller,Technical Degree,4,Female,91.0,Insatisfecho,Becario,Research Scientist,Nada satisfecho,Unknown,2109.0,1,No,13,3,3,1,1,2,Satisfecho,1,0,0,0
1763,30,No,Rarely,305.0,Research & Development,16,FP/Bachiller,Life Sciences,3,Male,58.0,Muy satisfecho,Junior,Healthcare Representative,Satisfecho,Married,5294.0,3,No,16,3,3,1,10,3,Satisfecho,7,0,1,7
1764,32,No,Non,953.0,Research & Development,5,Estudios universitarios,Technical Degree,2,Male,65.0,Satisfecho,Becario,Research Scientist,Insatisfecho,Single,2718.0,2,No,14,3,2,0,12,3,Satisfecho,7,7,0,7
1766,38,No,Rarely,833.0,Research & Development,18,FP/Bachiller,Medical,2,Male,60.0,Nada satisfecho,Junior,Healthcare Representative,Muy satisfecho,Married,5811.0,3,Yes,16,3,3,1,15,2,Satisfecho,1,0,1,0
1767,43,Yes,Frequently,807.0,Research & Development,17,FP/Bachiller,Technical Degree,3,Male,38.0,Insatisfecho,Becario,Research Scientist,Satisfecho,Married,2437.0,9,Yes,16,3,4,1,6,4,Satisfecho,1,0,0,0
1768,42,No,Rarely,855.0,Research & Development,12,FP/Bachiller,Medical,2,Male,57.0,Satisfecho,Becario,Laboratory Technician,Insatisfecho,Divorced,2766.0,8,No,22,4,2,3,7,6,Insatisfecho,5,3,0,4
1770,55,No,Rarely,478.0,Research & Development,2,FP/Bachiller,Medical,3,Male,60.0,Insatisfecho,Director,Research Director,Nada satisfecho,Married,19038.0,8,No,12,3,2,3,34,2,Satisfecho,1,0,0,0
1771,33,No,Non,775.0,Research & Development,4,FP/Bachiller,Technical Degree,4,Male,90.0,Satisfecho,Junior,Research Scientist,Insatisfecho,Divorced,3055.0,5,No,15,3,4,2,11,2,Insatisfecho,9,8,1,7
1772,41,No,Rarely,548.0,Research & Development,9,Estudios universitarios,Life Sciences,3,Male,94.0,Satisfecho,Becario,Laboratory Technician,Nada satisfecho,Divorced,2289.0,1,No,20,4,2,2,5,2,Satisfecho,5,3,0,4
1774,34,No,Non,1375.0,Sales,10,FP/Bachiller,Life Sciences,4,Male,87.0,Satisfecho,Junior,Sales Executive,Unknown,Divorced,4001.0,1,Yes,14,3,3,1,15,3,Satisfecho,15,14,0,7
1775,53,No,Non,661.0,Research & Development,1,Estudios universitarios,Medical,1,Female,60.0,Insatisfecho,Manager,Manufacturing Director,Satisfecho,Married,12965.0,4,Yes,20,4,4,3,27,2,Insatisfecho,3,2,0,2
1778,43,No,Rarely,244.0,Human Resources,2,FP/Bachiller,Life Sciences,2,Male,97.0,Satisfecho,Becario,Human Resources,Muy satisfecho,Single,3539.0,0,No,13,3,2,0,10,5,Satisfecho,9,7,1,8
1779,34,No,Rarely,511.0,Sales,3,Educación básica,Life Sciences,4,Female,32.0,Nada satisfecho,Junior,Sales Executive,Muy satisfecho,Single,6029.0,5,No,12,3,1,0,6,3,Satisfecho,2,2,2,2
1780,36,Yes,Rarely,337.0,Sales,7,Sin estudios,Marketing,2,Male,31.0,Satisfecho,Becario,Sales Representative,Insatisfecho,Single,2679.0,1,No,13,3,2,0,1,3,Satisfecho,1,0,1,0
1782,38,No,Rarely,1153.0,Research & Development,6,Educación básica,Other,4,Female,40.0,Insatisfecho,Becario,Laboratory Technician,Satisfecho,Married,3702.0,1,No,11,3,2,1,5,3,Satisfecho,5,4,0,4
1783,22,Yes,Rarely,1294.0,Research & Development,8,Sin estudios,Medical,3,Female,79.0,Satisfecho,Becario,Laboratory Technician,Nada satisfecho,Married,2398.0,1,Yes,17,3,3,0,1,6,Satisfecho,1,0,0,0
1784,31,No,Rarely,196.0,Sales,29,Estudios universitarios,Unknown,1,Female,91.0,Insatisfecho,Junior,Sales Executive,Muy satisfecho,Married,5468.0,1,No,14,3,1,2,13,3,Satisfecho,12,7,5,7
1786,51,No,Rarely,942.0,Research & Development,3,FP/Bachiller,Technical Degree,1,Female,53.0,Satisfecho,Senior,Manager,Satisfecho,Married,13116.0,2,No,11,3,4,0,15,2,Satisfecho,2,2,2,2
1787,37,No,Rarely,589.0,Sales,9,Educación básica,Marketing,2,Male,46.0,Insatisfecho,Junior,Sales Executive,Insatisfecho,Married,4189.0,1,No,14,3,1,2,5,2,Satisfecho,5,2,0,3
1789,46,No,Rarely,734.0,Research & Development,2,Estudios universitarios,Medical,3,Male,46.0,Satisfecho,Director,Research Director,Muy satisfecho,Divorced,19328.0,7,Yes,17,3,3,1,24,3,Satisfecho,2,1,2,2
1790,36,No,Rarely,1383.0,Research & Development,10,FP/Bachiller,Life Sciences,4,Male,90.0,Satisfecho,Senior,Healthcare Representative,Nada satisfecho,Married,8321.0,7,Yes,13,3,4,1,15,1,Satisfecho,12,8,5,7
1792,44,Yes,Frequently,429.0,Research & Development,1,Educación básica,Medical,3,Male,99.0,Satisfecho,Becario,Research Scientist,Insatisfecho,Divorced,2342.0,1,Yes,12,3,3,3,6,2,Insatisfecho,5,3,2,3
1794,37,No,Rarely,1239.0,Human Resources,8,Educación básica,Other,3,Male,89.0,Satisfecho,Junior,Human Resources,Insatisfecho,Divorced,4071.0,2,No,13,3,3,0,19,4,Insatisfecho,10,0,4,7
1797,35,Yes,Rarely,303.0,Sales,27,FP/Bachiller,Life Sciences,3,Male,84.0,Satisfecho,Junior,Sales Executive,Muy satisfecho,Single,5813.0,1,Yes,18,3,4,0,10,2,Satisfecho,10,7,7,7
1798,33,No,Rarely,867.0,Research & Development,8,Estudios universitarios,Life Sciences,4,Male,90.0,Muy satisfecho,Becario,Research Scientist,Nada satisfecho,Married,3143.0,6,No,19,3,2,1,14,1,Satisfecho,10,8,7,6
1799,28,No,Rarely,1181.0,Research & Development,1,FP/Bachiller,Life Sciences,3,Male,82.0,Satisfecho,Becario,Research Scientist,Muy satisfecho,Married,2044.0,1,No,11,3,3,1,5,6,Muy satisfecho,5,3,0,3
1800,39,No,Rarely,1253.0,Research & Development,10,Sin estudios,Medical,3,Male,65.0,Satisfecho,Senior,Research Director,Satisfecho,Single,13464.0,7,No,21,4,3,0,9,3,Satisfecho,4,3,2,2
1801,46,No,Non,849.0,Sales,26,Educación básica,Life Sciences,2,Male,98.0,Insatisfecho,Junior,Sales Executive,Insatisfecho,Single,7991.0,8,No,15,3,3,0,6,3,Satisfecho,2,2,2,2
1802,40,No,Rarely,616.0,Research & Development,2,Educación básica,Life Sciences,3,Female,99.0,Satisfecho,Becario,Laboratory Technician,Nada satisfecho,Unknown,3377.0,4,No,17,3,4,1,7,5,Insatisfecho,4,3,0,2
1803,42,No,Rarely,1128.0,Research & Development,13,FP/Bachiller,Medical,2,Male,95.0,Muy satisfecho,Junior,Healthcare Representative,Nada satisfecho,Married,5538.0,5,No,18,3,3,2,10,2,Insatisfecho,0,0,0,0
1804,35,No,Rarely,1180.0,Research & Development,2,Educación básica,Medical,2,Male,90.0,Satisfecho,Junior,Manufacturing Director,Muy satisfecho,Divorced,5762.0,2,No,14,3,3,1,15,6,Satisfecho,7,7,1,7
1805,38,No,Non,1336.0,Human Resources,2,FP/Bachiller,Human Resources,1,Male,100.0,Satisfecho,Becario,Human Resources,Insatisfecho,Divorced,2592.0,5,No,13,3,4,3,13,3,Satisfecho,11,10,3,8
1807,36,Yes,Frequently,234.0,Research & Development,9,Estudios universitarios,Life Sciences,4,Male,93.0,Satisfecho,Junior,Laboratory Technician,Nada satisfecho,Married,5346.0,4,No,17,3,3,1,11,3,Insatisfecho,7,1,0,7
1809,37,Yes,Rarely,370.0,Research & Development,10,Estudios universitarios,Medical,4,Male,58.0,Satisfecho,Junior,Manufacturing Director,Nada satisfecho,Single,4213.0,1,No,15,3,2,0,10,4,Nada satisfecho,10,3,0,8
1812,39,No,Frequently,766.0,Sales,20,FP/Bachiller,Life Sciences,3,Male,83.0,Satisfecho,Junior,Sales Executive,Muy satisfecho,Divorced,4127.0,2,No,18,3,4,1,7,6,Satisfecho,2,1,2,2
1813,43,No,Non,343.0,Research & Development,9,FP/Bachiller,Life Sciences,1,Male,52.0,Satisfecho,Becario,Research Scientist,Satisfecho,Single,2438.0,4,No,13,3,3,0,7,3,Insatisfecho,3,2,1,2
1814,41,No,Rarely,447.0,Research & Development,5,FP/Bachiller,Life Sciences,2,Male,85.0,Muy satisfecho,Junior,Healthcare Representative,Unknown,Single,6870.0,3,No,12,3,1,0,11,3,Nada satisfecho,3,2,1,2
1815,41,No,Rarely,796.0,Research & Development,4,Sin estudios,Marketing,3,Female,81.0,Satisfecho,Senior,Sales Executive,Satisfecho,Unknown,10447.0,0,Yes,13,3,4,1,23,3,Muy satisfecho,22,14,13,5
1816,30,No,Rarely,1092.0,Research & Development,10,FP/Bachiller,Medical,1,Female,64.0,Satisfecho,Senior,Manufacturing Director,Satisfecho,Single,9667.0,9,No,14,3,2,0,9,3,Satisfecho,7,7,0,2
1818,26,Yes,Rarely,920.0,Human Resources,20,Educación básica,Medical,4,Female,69.0,Satisfecho,Becario,Human Resources,Insatisfecho,Married,2148.0,0,Yes,11,3,3,0,6,3,Satisfecho,5,1,1,4
1821,46,Yes,Rarely,261.0,Research & Development,21,Educación básica,Medical,4,Female,66.0,Satisfecho,Junior,Healthcare Representative,Insatisfecho,Married,8926.0,4,No,22,4,4,1,13,2,Muy satisfecho,9,7,3,7
1822,40,No,Rarely,1194.0,Research & Development,1,FP/Bachiller,Life Sciences,3,Female,52.0,Satisfecho,Junior,Healthcare Representative,Muy satisfecho,Divorced,6513.0,4,No,17,3,4,1,12,3,Satisfecho,5,3,0,3
1823,34,No,Rarely,810.0,Sales,8,Educación básica,Technical Degree,2,Male,92.0,Muy satisfecho,Junior,Sales Executive,Satisfecho,Unknown,6799.0,1,No,21,4,3,2,10,5,Satisfecho,10,8,4,8
1824,58,No,Non,350.0,Sales,2,FP/Bachiller,Medical,2,Male,52.0,Satisfecho,Manager,Manager,Insatisfecho,Divorced,16291.0,4,No,22,4,4,1,37,0,Insatisfecho,16,9,14,14
1826,35,No,Rarely,185.0,Research & Development,23,Estudios universitarios,Medical,2,Male,91.0,Nada satisfecho,Becario,Laboratory Technician,Satisfecho,Married,2705.0,0,No,16,3,2,1,6,2,Muy satisfecho,5,4,0,3
1827,47,No,Rarely,1001.0,Research & Development,4,FP/Bachiller,Life Sciences,3,Female,92.0,Insatisfecho,Senior,Manufacturing Director,Insatisfecho,Divorced,10333.0,8,Yes,12,3,3,1,28,4,Satisfecho,22,11,14,10
1829,40,No,Rarely,750.0,Research & Development,12,FP/Bachiller,Life Sciences,2,Female,47.0,Satisfecho,Junior,Healthcare Representative,Nada satisfecho,Divorced,4448.0,2,No,12,3,2,1,15,3,Satisfecho,7,4,7,7
1830,54,No,Rarely,431.0,Research & Development,7,Estudios universitarios,Medical,4,Female,68.0,Satisfecho,Junior,Research Scientist,Muy satisfecho,Married,6854.0,4,No,15,3,2,1,14,2,Insatisfecho,7,1,1,7
1833,31,No,Frequently,1125.0,Sales,7,Estudios universitarios,Marketing,1,Female,68.0,Satisfecho,Senior,Sales Executive,Nada satisfecho,Married,9637.0,2,No,14,3,4,2,9,3,Satisfecho,3,2,2,2
1834,28,No,Rarely,1217.0,Research & Development,1,FP/Bachiller,Medical,3,Female,67.0,Satisfecho,Becario,Research Scientist,Nada satisfecho,Married,3591.0,1,No,25,4,3,1,3,3,Satisfecho,3,2,1,2
1835,38,No,Rarely,723.0,Sales,2,Estudios universitarios,Marketing,2,Female,77.0,Nada satisfecho,Junior,Sales Representative,Muy satisfecho,Married,5405.0,2,Yes,20,4,1,2,20,4,Insatisfecho,4,2,0,3
1836,26,No,Rarely,572.0,Sales,10,FP/Bachiller,Medical,3,Male,46.0,Satisfecho,Junior,Sales Executive,Muy satisfecho,Single,4684.0,1,No,13,3,1,0,5,4,Satisfecho,5,3,1,2
1837,58,No,Frequently,1216.0,Research & Development,15,Estudios universitarios,Life Sciences,1,Male,87.0,Satisfecho,Manager,Research Director,Satisfecho,Married,15787.0,2,Yes,14,3,2,0,23,3,Satisfecho,2,2,2,2
1839,18,No,Non,1431.0,Research & Development,14,FP/Bachiller,Medical,2,Female,33.0,Satisfecho,Becario,Research Scientist,Satisfecho,Single,1514.0,1,No,16,3,3,0,0,4,Nada satisfecho,0,0,0,0
1842,31,Yes,Rarely,359.0,Human Resources,18,Postgrado,Unknown,4,Male,89.0,Muy satisfecho,Becario,Human Resources,Nada satisfecho,Married,2956.0,0,No,17,3,3,0,2,4,Satisfecho,1,0,0,0
1844,29,Yes,Rarely,350.0,Human Resources,13,FP/Bachiller,Human Resources,1,Male,56.0,Insatisfecho,Becario,Human Resources,Unknown,Divorced,2335.0,4,Yes,15,3,4,3,4,3,Satisfecho,2,2,2,0
1845,45,No,Non,589.0,Sales,2,Estudios universitarios,Life Sciences,3,Female,67.0,Satisfecho,Junior,Sales Executive,Satisfecho,Married,5154.0,4,No,22,4,2,2,10,3,Muy satisfecho,8,7,5,4
1847,36,No,Rarely,430.0,Research & Development,2,Estudios universitarios,Other,4,Female,73.0,Satisfecho,Junior,Research Scientist,Insatisfecho,Married,6962.0,4,Yes,22,4,4,1,15,2,Satisfecho,1,0,0,0
1849,36,No,Frequently,1422.0,Sales,2,Estudios universitarios,Life Sciences,1,Male,92.0,Satisfecho,Junior,Sales Executive,Muy satisfecho,Married,5675.0,1,No,20,4,3,1,7,5,Satisfecho,7,7,7,7
1850,27,No,Frequently,1297.0,Research & Development,5,Educación básica,Life Sciences,4,Female,53.0,Satisfecho,Becario,Laboratory Technician,Muy satisfecho,Single,2379.0,0,Yes,14,3,3,0,6,3,Insatisfecho,5,4,0,2
1852,29,No,Frequently,574.0,Research & Development,20,Sin estudios,Medical,4,Male,40.0,Satisfecho,Becario,Laboratory Technician,Muy satisfecho,Married,3812.0,1,No,13,3,2,0,11,3,Muy satisfecho,11,8,3,7
1853,32,No,Frequently,1318.0,Sales,10,Estudios universitarios,Marketing,4,Male,79.0,Satisfecho,Junior,Sales Executive,Muy satisfecho,Single,4648.0,8,No,13,3,3,0,4,2,Muy satisfecho,0,0,0,0
1854,42,No,Non,355.0,Research & Development,10,Estudios universitarios,Technical Degree,3,Male,38.0,Satisfecho,Becario,Research Scientist,Satisfecho,Unknown,2936.0,3,No,22,4,2,2,10,1,Insatisfecho,6,3,3,3
1856,47,No,Rarely,207.0,Research & Development,9,Estudios universitarios,Unknown,2,Female,64.0,Satisfecho,Becario,Laboratory Technician,Satisfecho,Single,2105.0,4,No,12,3,3,0,7,2,Satisfecho,2,2,2,0
1857,46,No,Rarely,706.0,Research & Development,2,Educación básica,Life Sciences,4,Male,82.0,Satisfecho,Senior,Manufacturing Director,Muy satisfecho,Divorced,8578.0,3,No,14,3,3,1,12,4,Insatisfecho,9,8,4,7
1858,28,No,Non,280.0,Human Resources,1,Educación básica,Life Sciences,3,Male,43.0,Satisfecho,Becario,Human Resources,Muy satisfecho,Divorced,2706.0,1,No,15,3,2,1,3,2,Satisfecho,3,2,2,2
1859,29,No,Rarely,726.0,Research & Development,29,Sin estudios,Life Sciences,4,Male,93.0,Nada satisfecho,Junior,Healthcare Representative,Satisfecho,Divorced,6384.0,8,No,17,3,4,2,11,3,Satisfecho,7,0,1,6
1860,36,No,Rarely,1142.0,Research & Development,8,FP/Bachiller,Life Sciences,4,Male,81.0,Satisfecho,Becario,Laboratory Technician,Satisfecho,Unknown,3968.0,4,No,13,3,4,0,8,3,Satisfecho,0,0,0,0
1862,32,Yes,Rarely,414.0,Sales,2,Estudios universitarios,Marketing,3,Male,82.0,Insatisfecho,Junior,Sales Executive,Insatisfecho,Unknown,9907.0,7,Yes,12,3,3,0,7,3,Insatisfecho,2,2,2,2
1863,46,No,Rarely,1319.0,Sales,3,FP/Bachiller,Technical Degree,1,Female,45.0,Muy satisfecho,Manager,Sales Executive,Nada satisfecho,Divorced,13225.0,2,No,12,3,4,1,25,5,Satisfecho,19,17,2,8
1864,27,No,Rarely,728.0,Sales,23,Sin estudios,Medical,2,Female,36.0,Insatisfecho,Junior,Sales Representative,Satisfecho,Married,3540.0,1,No,21,4,4,1,9,5,Satisfecho,9,8,5,8
1865,29,No,Rarely,352.0,Human Resources,6,Sin estudios,Medical,4,Male,87.0,Insatisfecho,Becario,Human Resources,Insatisfecho,Married,2804.0,1,No,11,3,4,0,1,3,Satisfecho,1,0,0,0
1866,43,No,Rarely,823.0,Research & Development,6,FP/Bachiller,Medical,1,Female,81.0,Insatisfecho,Director,Manager,Satisfecho,Unknown,19392.0,7,No,13,3,4,0,21,2,Satisfecho,16,12,6,9
1867,48,No,Rarely,1224.0,Research & Development,10,FP/Bachiller,Life Sciences,4,Male,91.0,Insatisfecho,Director,Research Director,Insatisfecho,Married,19665.0,4,No,12,3,4,0,29,3,Satisfecho,22,10,12,9
1868,29,Yes,Frequently,459.0,Research & Development,24,Educación básica,Life Sciences,4,Male,73.0,Insatisfecho,Becario,Research Scientist,Muy satisfecho,Single,2439.0,1,Yes,24,4,2,0,1,3,Insatisfecho,1,0,1,0
1869,46,Yes,Rarely,1254.0,Sales,10,FP/Bachiller,Life Sciences,3,Female,64.0,Satisfecho,Senior,Sales Executive,Insatisfecho,Married,7314.0,5,No,21,4,3,3,14,2,Satisfecho,8,7,0,4
1870,27,No,Frequently,1131.0,Research & Development,15,FP/Bachiller,Life Sciences,4,Female,77.0,Insatisfecho,Becario,Research Scientist,Nada satisfecho,Married,4774.0,0,No,19,3,4,1,8,2,Insatisfecho,7,6,7,3
1871,39,No,Rarely,835.0,Research & Development,19,Estudios universitarios,Other,4,Male,41.0,Satisfecho,Junior,Research Scientist,Muy satisfecho,Unknown,3902.0,8,No,14,3,2,3,7,2,Satisfecho,2,2,2,2
1873,55,No,Rarely,836.0,Research & Development,2,Estudios universitarios,Technical Degree,2,Male,98.0,Insatisfecho,Becario,Research Scientist,Muy satisfecho,Married,2662.0,8,No,20,4,2,1,19,2,Muy satisfecho,5,2,0,4
1875,28,No,Rarely,1172.0,Sales,3,FP/Bachiller,Medical,2,Female,78.0,Satisfecho,Becario,Sales Representative,Insatisfecho,Married,2856.0,1,No,19,3,4,1,1,3,Satisfecho,1,0,0,1
1876,30,Yes,Rarely,945.0,Sales,9,FP/Bachiller,Medical,2,Male,89.0,Satisfecho,Becario,Sales Representative,Muy satisfecho,Single,1081.0,1,No,13,3,3,0,1,3,Insatisfecho,1,0,0,2
1878,22,Yes,Rarely,391.0,Research & Development,7,Sin estudios,Life Sciences,4,Male,75.0,Satisfecho,Becario,Research Scientist,Insatisfecho,Single,2472.0,1,Yes,23,4,1,0,1,2,Satisfecho,1,0,0,0
1880,36,No,Rarely,1266.0,Sales,10,Estudios universitarios,Technical Degree,2,Female,63.0,Insatisfecho,Junior,Sales Executive,Satisfecho,Married,5673.0,1,Yes,13,3,1,1,10,4,Satisfecho,10,9,1,7
1881,31,No,Rarely,311.0,Research & Development,20,FP/Bachiller,Life Sciences,2,Male,89.0,Satisfecho,Junior,Laboratory Technician,Satisfecho,Divorced,4197.0,1,No,11,3,1,1,10,2,Satisfecho,10,8,0,2
1882,34,No,Rarely,1480.0,Sales,4,FP/Bachiller,Life Sciences,3,Male,64.0,Satisfecho,Senior,Sales Executive,Muy satisfecho,Married,9713.0,2,Yes,13,3,4,3,9,3,Satisfecho,5,3,1,0
1883,29,No,Rarely,592.0,Research & Development,7,FP/Bachiller,Life Sciences,4,Male,59.0,Satisfecho,Becario,Laboratory Technician,Nada satisfecho,Single,2062.0,3,No,14,3,2,0,11,3,Satisfecho,3,2,1,2
1885,37,No,Rarely,783.0,Research & Development,7,Estudios universitarios,Medical,4,Male,78.0,Satisfecho,Junior,Research Scientist,Nada satisfecho,Married,4284.0,5,Yes,22,4,3,1,16,2,Satisfecho,5,3,0,4
1886,36,No,Rarely,219.0,Research & Development,16,Educación básica,Other,4,Female,44.0,Insatisfecho,Junior,Manufacturing Director,Insatisfecho,Married,4788.0,0,Yes,11,3,4,0,4,2,Satisfecho,3,2,0,2
1888,45,No,Rarely,556.0,Research & Development,25,Educación básica,Life Sciences,2,Female,93.0,Insatisfecho,Junior,Manufacturing Director,Muy satisfecho,Married,5906.0,0,No,13,3,4,2,10,2,Insatisfecho,9,8,3,6
1890,36,No,Frequently,1213.0,Human Resources,2,Sin estudios,Human Resources,2,Male,94.0,Insatisfecho,Junior,Human Resources,Muy satisfecho,Single,3886.0,1,No,21,4,4,0,10,2,Insatisfecho,10,1,0,8
1892,40,No,Rarely,1137.0,Research & Development,1,Estudios universitarios,Life Sciences,1,Male,98.0,Satisfecho,Manager,Manager,Nada satisfecho,Unknown,16823.0,2,No,11,3,1,1,22,3,Satisfecho,19,7,11,9
